id,booking_status_pred,Cancellation_prob
67253,1,0.9265347
67254,0,0.3621268
67255,0,0.011139622
67256,0,0.077573635
67257,0,0.0051666405
67258,1,0.5790484
67259,0,0.4321852
67260,1,0.9340232
67261,0,0.09870204
67262,1,0.7653286
67263,1,0.9550223
67264,1,0.73924506
67265,1,0.83488536
67266,0,0.17063247
67267,0,0.00035873492
67268,0,0.37364084
67269,0,0.056429934
67270,0,0.043162543
67271,1,0.80577654
67272,0,0.4919752
67273,0,0.15286458
67274,0,0.014276625
67275,1,0.8005735
67276,0,0.10893547
67277,0,0.14517123
67278,0,0.43838003
67279,0,1.8769588e-06
67280,1,0.7231043
67281,0,0.23557113
67282,1,0.8220179
67283,1,0.8647948
67284,0,0.30998948
67285,0,0.04172471
67286,1,0.7724204
67287,1,0.72965753
67288,1,0.8293717
67289,0,0.011255801
67290,0,0.10424865
67291,1,0.82286894
67292,0,0.03808665
67293,0,0.05107755
67294,0,0.078674555
67295,0,0.053132772
67296,1,0.6201898
67297,0,0.11159996
67298,1,0.72384936
67299,0,0.067812644
67300,0,0.2851666
67301,0,0.006474452
67302,1,0.9720347
67303,1,0.81789076
67304,1,0.78313136
67305,1,0.788564
67306,0,0.4604146
67307,0,0.08938875
67308,0,0.09314848
67309,0,0.08768674
67310,0,0.012656527
67311,1,0.8883266
67312,0,0.13939007
67313,0,0.07038904
67314,1,0.6540634
67315,1,0.7665652
67316,0,0.4896127
67317,1,0.698336
67318,0,0.24404706
67319,0,0.4794189
67320,1,0.8037456
67321,0,0.13845246
67322,0,0.0450629
67323,0,2.2722372e-06
67324,1,0.90283865
67325,0,0.17676213
67326,1,0.77777785
67327,0,0.18957467
67328,0,0.2887499
67329,0,0.36130545
67330,0,0.135885
67331,0,1.5851803e-13
67332,0,0.32887816
67333,0,0.18447529
67334,1,0.771564
67335,1,0.77514756
67336,1,0.95153654
67337,0,0.33213365
67338,0,2.835957e-07
67339,1,0.91215986
67340,0,0.27019423
67341,0,0.48770273
67342,1,0.813748
67343,1,0.9506143
67344,1,0.9192708
67345,0,0.2556927
67346,0,0.112657934
67347,0,0.103424184
67348,0,0.21946189
67349,0,0.030088585
67350,1,0.8182925
67351,0,0.05236214
67352,0,0.27201426
67353,0,0.28121406
67354,0,0.045964494
67355,1,0.77804
67356,0,0.09529559
67357,0,0.07469697
67358,1,0.8214579
67359,0,0.15852933
67360,0,0.025835412
67361,1,0.8148974
67362,0,0.12327682
67363,0,0.49613172
67364,0,0.047181327
67365,0,0.24449515
67366,1,0.661221
67367,0,0.11335849
67368,0,0.09960441
67369,1,0.7011366
67370,1,0.68765634
67371,1,0.52791125
67372,1,0.8588738
67373,0,0.0029458
67374,0,0.13649292
67375,0,0.42260078
67376,0,0.026130404
67377,1,0.7536284
67378,0,0.059383087
67379,0,0.05642285
67380,0,0.44790348
67381,0,0.48861697
67382,0,0.21760234
67383,1,0.9203181
67384,1,0.85802305
67385,1,0.8511082
67386,1,0.66701084
67387,0,0.026767163
67388,0,0.42652634
67389,0,0.12357369
67390,0,0.3971537
67391,1,0.77290255
67392,1,0.78546745
67393,1,0.7874154
67394,1,0.76915854
67395,1,0.8007917
67396,0,0.058351923
67397,1,0.83396155
67398,1,0.5163126
67399,1,0.7824567
67400,1,0.7071785
67401,0,0.39143535
67402,0,0.20981844
67403,1,0.76569873
67404,1,0.814815
67405,1,0.8386008
67406,0,0.10122832
67407,0,0.42247427
67408,1,0.766146
67409,1,0.8867775
67410,0,0.07644078
67411,0,0.11273098
67412,1,0.62163293
67413,0,0.2721029
67414,0,0.25804433
67415,1,0.871044
67416,0,0.07956967
67417,0,0.05185306
67418,1,0.938993
67419,0,0.20457299
67420,0,0.32663044
67421,0,0.48074767
67422,0,0.14696594
67423,0,0.493903
67424,1,0.9390222
67425,1,0.6876285
67426,0,0.13843216
67427,0,0.089623794
67428,1,0.62588215
67429,1,0.9128865
67430,1,0.75971246
67431,0,0.4003624
67432,0,2.2629677e-15
67433,1,0.5070148
67434,0,0.2089597
67435,0,0.043513637
67436,0,0.33224168
67437,0,2.2719293e-22
67438,0,0.10929593
67439,1,0.613774
67440,1,0.8106033
67441,1,0.8201004
67442,1,0.595827
67443,0,0.012338326
67444,1,0.5231777
67445,1,0.5700287
67446,0,0.14722928
67447,0,0.024716878
67448,0,0.41493434
67449,0,0.14190179
67450,0,0.014713951
67451,1,0.63418657
67452,1,0.85455155
67453,0,0.17724276
67454,1,0.81814307
67455,0,0.15280892
67456,1,0.5475131
67457,0,0.49339893
67458,1,0.52030563
67459,0,0.05528355
67460,0,0.14363952
67461,0,0.32574224
67462,0,0.44606927
67463,0,0.067496665
67464,0,0.009057606
67465,0,0.0615696
67466,1,0.8923353
67467,0,0.22299585
67468,0,0.024698678
67469,1,0.8727023
67470,1,0.5833432
67471,1,0.5108004
67472,0,0.0051729186
67473,0,0.16871276
67474,0,0.04270295
67475,0,0.24097592
67476,1,0.8679822
67477,0,0.064155765
67478,0,0.030680781
67479,0,0.13266543
67480,0,0.21307012
67481,0,0.06735054
67482,0,0.09372619
67483,0,0.24886528
67484,1,0.6118473
67485,1,0.80564487
67486,1,0.7456788
67487,0,0.31208614
67488,0,0.013860448
67489,0,0.05529805
67490,0,0.06969792
67491,0,0.047975395
67492,0,0.16344537
67493,1,0.72601473
67494,1,0.74487406
67495,0,0.2549801
67496,0,0.04647463
67497,0,0.48890436
67498,0,0.33285442
67499,1,0.9483695
67500,1,0.68418217
67501,1,0.5423205
67502,1,0.7846331
67503,0,0.11457098
67504,0,0.24471316
67505,0,0.12752868
67506,1,0.81070673
67507,0,0.33130157
67508,0,2.4024049e-12
67509,1,0.76485175
67510,1,0.8923229
67511,0,0.41245708
67512,0,0.18570031
67513,0,0.3412142
67514,1,0.9130392
67515,0,2.8554634e-08
67516,0,0.49363527
67517,0,0.47847164
67518,1,0.9378597
67519,0,0.15157561
67520,0,0.16872095
67521,0,0.13367683
67522,1,0.93397474
67523,0,0.037156656
67524,1,0.87475944
67525,1,0.82852834
67526,1,0.8930491
67527,1,0.65190566
67528,0,0.043468226
67529,0,0.093932964
67530,0,0.01300808
67531,1,0.8098424
67532,0,0.3853342
67533,1,0.7089388
67534,0,0.39437124
67535,0,0.25321606
67536,0,0.13756238
67537,1,0.83531886
67538,0,0.24900253
67539,0,0.29783684
67540,1,0.66257745
67541,0,0.10269474
67542,0,0.26814303
67543,1,0.760433
67544,0,0.21363896
67545,0,0.13981907
67546,1,0.87846595
67547,1,0.669443
67548,0,0.082602195
67549,0,0.24405444
67550,1,0.7436649
67551,1,0.76674145
67552,1,0.90374994
67553,0,0.027973019
67554,0,0.23520634
67555,1,0.7897654
67556,1,0.7073241
67557,0,0.15064885
67558,1,0.8295471
67559,0,0.087331265
67560,1,0.94452876
67561,1,0.69997495
67562,0,0.3005516
67563,1,0.54001206
67564,0,0.43698105
67565,0,0.0007120214
67566,1,0.78995293
67567,0,0.121568374
67568,0,0.13007711
67569,1,0.67130023
67570,1,0.75481427
67571,1,0.717776
67572,0,0.36274597
67573,0,0.13623762
67574,0,0.022243783
67575,0,0.3100412
67576,0,0.0024763967
67577,1,0.8051643
67578,1,0.8028805
67579,0,0.0027040525
67580,1,0.67418903
67581,1,0.83872783
67582,0,0.31317693
67583,0,0.44242442
67584,1,0.53622127
67585,0,0.24550791
67586,1,0.62109673
67587,0,0.49975744
67588,0,0.39344835
67589,0,0.34993345
67590,0,0.07112552
67591,0,0.2548387
67592,0,0.0053087194
67593,0,0.28696486
67594,0,0.0045961514
67595,1,0.5726452
67596,1,0.7597195
67597,1,0.960281
67598,1,0.83349675
67599,1,0.82849205
67600,0,0.0013422973
67601,0,0.0037595318
67602,1,0.635517
67603,0,3.5152873e-24
67604,0,0.2481904
67605,0,0.35640284
67606,0,0.054034222
67607,0,0.22898789
67608,0,0.016857862
67609,0,0.23762724
67610,1,0.5346888
67611,1,0.7098358
67612,1,0.6071065
67613,0,0.30311325
67614,1,0.85909796
67615,0,0.052246924
67616,0,0.024801094
67617,1,0.81874907
67618,0,1.6662796e-15
67619,1,0.80377215
67620,1,0.7319553
67621,1,0.5192676
67622,1,0.70047534
67623,0,0.3946617
67624,0,0.1541313
67625,0,2.5111722e-05
67626,0,0.085611954
67627,0,0.2943044
67628,0,0.05170074
67629,0,0.32014397
67630,0,0.38831976
67631,0,0.038778763
67632,0,6.570261e-05
67633,0,0.47870794
67634,1,0.9395646
67635,0,0.00043852333
67636,1,0.79901916
67637,0,0.09964895
67638,0,0.1774035
67639,0,0.39976314
67640,0,0.06980522
67641,0,0.20866913
67642,1,0.6865636
67643,1,0.5260225
67644,1,0.8247969
67645,1,0.6722392
67646,0,0.03920025
67647,0,0.11489737
67648,0,0.18989132
67649,1,0.727289
67650,0,0.12704317
67651,0,1.695744e-05
67652,0,0.33971068
67653,0,0.47111836
67654,0,0.24188013
67655,1,0.9124992
67656,0,0.03781369
67657,0,0.08033901
67658,1,0.77134526
67659,1,0.7265155
67660,1,0.93438005
67661,0,0.35408646
67662,0,0.24512242
67663,0,0.13886443
67664,0,0.16083917
67665,0,0.49866515
67666,1,0.7829652
67667,1,0.5552035
67668,0,0.06390047
67669,1,0.5879759
67670,1,0.66688573
67671,1,0.61327606
67672,0,0.0986135
67673,0,0.22022274
67674,0,0.45548314
67675,1,0.5917597
67676,1,0.7312299
67677,1,0.91344833
67678,1,0.52779144
67679,0,0.17158411
67680,0,0.48849812
67681,0,0.14295194
67682,0,0.10626447
67683,0,0.096055456
67684,0,0.33726934
67685,0,0.13406992
67686,0,0.26308316
67687,0,0.13825057
67688,0,0.4573912
67689,1,0.7124859
67690,0,0.4118335
67691,0,0.38530686
67692,1,0.94223297
67693,0,0.0068639894
67694,0,0.032144308
67695,0,0.31329086
67696,1,0.66879195
67697,1,0.8272726
67698,0,0.075467184
67699,1,0.7645899
67700,1,0.7931266
67701,0,0.3611144
67702,0,0.13280468
67703,0,0.00407471
67704,0,0.00016767591
67705,0,0.29781848
67706,1,0.54454416
67707,1,0.8563959
67708,0,0.004875314
67709,0,0.4581661
67710,0,0.048892748
67711,1,0.5609445
67712,0,0.15301311
67713,0,0.07757562
67714,0,0.20104417
67715,0,0.17903762
67716,0,0.19180536
67717,0,0.46048495
67718,0,0.1286896
67719,1,0.92684513
67720,0,0.09349513
67721,0,0.21833009
67722,0,0.0035233416
67723,1,0.8010723
67724,0,0.41997558
67725,1,0.9553034
67726,0,0.14454392
67727,1,0.7561144
67728,0,0.005823037
67729,1,0.72444797
67730,1,0.67866766
67731,1,0.8049989
67732,0,0.06933248
67733,0,0.14573556
67734,0,0.092550166
67735,1,0.7999484
67736,0,0.007928008
67737,1,0.5975792
67738,0,0.43510738
67739,0,0.22427376
67740,1,0.6325199
67741,0,0.046029277
67742,0,0.0021360565
67743,1,0.859566
67744,0,0.024449052
67745,0,0.40656304
67746,0,0.24315369
67747,1,0.7347242
67748,0,0.20465976
67749,0,0.24824944
67750,1,0.82761794
67751,1,0.77763516
67752,1,0.73160887
67753,0,0.158678
67754,1,0.8124125
67755,0,0.410394
67756,1,0.59165674
67757,0,0.15712419
67758,1,0.777352
67759,0,0.006322196
67760,0,0.2726055
67761,0,0.10915086
67762,1,0.8259318
67763,1,0.57157695
67764,0,0.088110894
67765,0,0.10593961
67766,0,0.18968481
67767,0,0.11702993
67768,1,0.60738224
67769,0,0.38442945
67770,0,0.23894888
67771,1,0.5982213
67772,0,0.09984808
67773,1,0.8857925
67774,1,0.854589
67775,1,0.7051815
67776,0,0.058987338
67777,0,0.31929442
67778,1,0.9106654
67779,1,0.84404325
67780,1,0.8343199
67781,0,0.23455656
67782,1,0.78098476
67783,0,0.30091223
67784,1,0.55448234
67785,0,0.00057450763
67786,0,0.051349923
67787,0,0.3636032
67788,0,0.05220832
67789,1,0.89933723
67790,0,0.18820013
67791,1,0.925463
67792,1,0.78814787
67793,0,0.018670524
67794,0,0.026265081
67795,1,0.67806786
67796,1,0.7745201
67797,1,0.6212209
67798,0,0.063930094
67799,0,0.14243254
67800,0,0.101302706
67801,1,0.5839338
67802,0,0.00017106875
67803,0,0.13041696
67804,0,0.30865785
67805,1,0.8524899
67806,0,0.059261534
67807,0,1.320723e-07
67808,1,0.85807145
67809,1,0.7523608
67810,0,0.019687656
67811,1,0.7528502
67812,1,0.50606614
67813,0,0.2174347
67814,1,0.55861974
67815,1,0.7685986
67816,0,0.46835008
67817,0,0.008705082
67818,1,0.7736677
67819,0,0.0025084612
67820,0,0.11485945
67821,1,0.7128575
67822,0,0.23375435
67823,1,0.7988989
67824,0,0.2330932
67825,1,0.53901976
67826,0,0.03390299
67827,0,0.060344946
67828,1,0.51958597
67829,1,0.9310981
67830,1,0.6874801
67831,0,0.14880987
67832,1,0.6036962
67833,0,0.07873247
67834,1,0.89724904
67835,0,0.112180896
67836,0,0.039222207
67837,0,0.20168379
67838,1,0.9435014
67839,0,0.48858622
67840,0,0.041532774
67841,0,0.034334775
67842,1,0.647034
67843,1,0.64525974
67844,0,0.06255934
67845,1,0.69218725
67846,0,0.2983395
67847,1,0.68258935
67848,0,0.18332359
67849,0,0.4992379
67850,0,0.13859163
67851,0,0.16145651
67852,1,0.7844693
67853,1,0.77526134
67854,0,0.38606268
67855,0,0.04694657
67856,1,0.69322455
67857,0,0.03405845
67858,0,0.007985169
67859,0,0.34046072
67860,0,0.0778151
67861,0,0.4210911
67862,0,0.21910714
67863,0,0.10171773
67864,0,0.034450043
67865,0,0.053465698
67866,1,0.53998363
67867,0,0.14709532
67868,1,0.73071194
67869,0,0.20420057
67870,0,0.40950367
67871,0,0.08995778
67872,0,0.0067214677
67873,0,0.059705008
67874,1,0.6862723
67875,0,0.49080038
67876,0,0.21577102
67877,0,0.18536855
67878,0,0.35081849
67879,0,7.6935925e-05
67880,0,0.1789315
67881,0,0.08491316
67882,0,0.39644516
67883,0,0.45597902
67884,0,0.47790158
67885,0,0.12472223
67886,0,0.41235963
67887,0,0.2622801
67888,0,0.085389696
67889,0,0.14520533
67890,0,0.072752744
67891,1,0.7964137
67892,0,0.080076806
67893,1,0.6469658
67894,0,0.05753431
67895,1,0.9472745
67896,1,0.7701229
67897,0,0.1946048
67898,0,0.017411774
67899,0,3.5883502e-05
67900,0,0.026947321
67901,1,0.89082587
67902,0,0.11816962
67903,1,0.5479145
67904,1,0.7258113
67905,1,0.83744115
67906,0,0.0029437826
67907,0,0.042592037
67908,0,0.032940485
67909,0,0.1099972
67910,1,0.7236198
67911,0,0.23186608
67912,0,0.0804004
67913,0,0.20373155
67914,0,0.08293367
67915,0,0.22450878
67916,1,0.5032539
67917,1,0.9460963
67918,0,0.41265786
67919,0,0.08516953
67920,0,0.0006903049
67921,0,0.07940905
67922,0,0.060339697
67923,0,0.03740144
67924,0,0.16499521
67925,0,0.29419553
67926,0,0.006013598
67927,0,0.28514355
67928,1,0.7023164
67929,1,0.5951805
67930,0,0.0014755644
67931,1,0.8540191
67932,1,0.91359013
67933,0,0.17605262
67934,0,0.42970172
67935,0,0.3956749
67936,1,0.6239383
67937,0,0.17415752
67938,1,0.5367912
67939,0,0.18922602
67940,1,0.7037031
67941,1,0.7745123
67942,0,0.0020261905
67943,1,0.81960696
67944,0,0.1296193
67945,0,0.09029623
67946,0,0.045289844
67947,0,4.1333387e-05
67948,0,1.8248815e-05
67949,0,0.0046179616
67950,0,0.2622896
67951,0,0.24178155
67952,0,0.46041086
67953,0,0.029325578
67954,0,0.46935892
67955,0,0.15384471
67956,0,0.15815035
67957,1,0.83977306
67958,1,0.75465804
67959,0,0.08862322
67960,1,0.86226654
67961,0,0.4198072
67962,0,0.26571393
67963,1,0.7241404
67964,0,0.37954986
67965,0,0.10679621
67966,1,0.8621253
67967,0,0.4810782
67968,1,0.77471304
67969,0,0.100503184
67970,0,0.11614685
67971,0,0.0025180813
67972,0,0.42647126
67973,1,0.66912717
67974,0,0.13815653
67975,0,0.061364386
67976,1,0.7025047
67977,1,0.6880112
67978,0,5.887268e-09
67979,1,0.6464961
67980,0,0.41771528
67981,1,0.6184852
67982,0,0.24377649
67983,0,0.070250265
67984,0,0.115190834
67985,0,0.03245236
67986,0,0.11008772
67987,0,0.053966355
67988,1,0.81998765
67989,0,0.38453037
67990,0,0.13799246
67991,0,0.22382315
67992,0,0.13388711
67993,1,0.85132205
67994,1,0.6914885
67995,1,0.91346323
67996,0,0.22288826
67997,1,0.612695
67998,0,0.051687963
67999,0,0.2915884
68000,1,0.92907286
68001,1,0.7798282
68002,1,0.6957734
68003,1,0.84978384
68004,0,0.10646337
68005,1,0.70505893
68006,1,0.6172313
68007,0,0.09836268
68008,0,0.10174167
68009,0,0.10021078
68010,1,0.6775833
68011,0,8.497505e-05
68012,0,2.756979e-07
68013,0,0.010594549
68014,1,0.87098205
68015,0,0.25268927
68016,0,0.16469781
68017,1,0.81825393
68018,0,0.23518334
68019,1,0.78113365
68020,0,0.022597363
68021,0,0.3598675
68022,1,0.78825325
68023,0,0.27938807
68024,0,0.06880165
68025,1,0.8381618
68026,0,0.1328163
68027,1,0.85227346
68028,0,0.07175696
68029,0,0.45179397
68030,0,0.1429739
68031,1,0.52755845
68032,0,0.046967406
68033,1,0.91748255
68034,0,0.41364443
68035,0,0.014358305
68036,0,0.11750893
68037,0,0.035938524
68038,0,0.30598328
68039,0,0.47792435
68040,0,8.8776014e-10
68041,0,0.04695985
68042,1,0.53138053
68043,0,0.36426616
68044,0,0.12017831
68045,0,0.008977268
68046,1,0.5920745
68047,0,0.4559094
68048,0,0.09109227
68049,1,0.8076376
68050,0,0.1374535
68051,0,0.010575512
68052,0,0.18817678
68053,0,0.19867958
68054,0,0.01722476
68055,0,0.1065995
68056,0,0.34563443
68057,0,0.38675892
68058,1,0.61648744
68059,1,0.9580506
68060,1,0.93388677
68061,0,0.46160614
68062,0,0.0048896056
68063,1,0.86708444
68064,1,0.76741207
68065,0,0.3169387
68066,0,0.21698059
68067,0,0.37390015
68068,1,0.8098132
68069,0,0.24835394
68070,0,0.2122419
68071,1,0.83338886
68072,1,0.65862614
68073,1,0.7571283
68074,0,0.045415975
68075,0,0.19551495
68076,1,0.78182536
68077,1,0.8383422
68078,1,0.9286319
68079,0,0.090738416
68080,0,0.11687703
68081,1,0.94037336
68082,1,0.83933383
68083,0,0.21247062
68084,0,0.051501695
68085,1,0.7186627
68086,0,0.1646389
68087,0,0.4088072
68088,1,0.9295132
68089,0,0.37706336
68090,0,0.022451526
68091,0,0.05143653
68092,0,0.01573773
68093,1,0.85324585
68094,1,0.8591159
68095,0,0.40881002
68096,1,0.80002713
68097,1,0.6480024
68098,1,0.7837224
68099,1,0.65239614
68100,0,0.051995616
68101,0,0.21010377
68102,0,0.06268816
68103,0,0.053169634
68104,0,0.335471
68105,1,0.68696815
68106,1,0.65289664
68107,0,0.06250573
68108,0,0.06384433
68109,0,0.4490437
68110,1,0.69565076
68111,0,0.021890802
68112,0,0.2651477
68113,0,0.07847485
68114,1,0.9195032
68115,0,0.43139073
68116,0,0.26025826
68117,0,0.38278794
68118,1,0.97530997
68119,1,0.88048816
68120,1,0.95227015
68121,1,0.81536835
68122,0,0.4248315
68123,0,0.4197419
68124,0,0.40000412
68125,0,0.2875224
68126,0,0.015172739
68127,0,0.05149243
68128,1,0.5925186
68129,1,0.6809511
68130,1,0.7567204
68131,0,0.24767044
68132,0,0.06106948
68133,1,0.82043767
68134,0,1.6716564e-06
68135,0,0.1417218
68136,0,0.33500525
68137,0,0.19145639
68138,0,0.27487427
68139,1,0.81046814
68140,0,0.25439784
68141,1,0.874284
68142,0,0.31435814
68143,1,0.52592033
68144,1,0.86383784
68145,1,0.9406227
68146,0,0.12283228
68147,0,0.017724141
68148,1,0.6157703
68149,0,0.055056904
68150,1,0.94861215
68151,1,0.6563007
68152,0,0.11175147
68153,0,0.037812922
68154,1,0.8034068
68155,0,0.25098407
68156,1,0.7090846
68157,0,0.22553112
68158,0,0.031251088
68159,0,0.10108838
68160,0,0.009981125
68161,1,0.7710003
68162,0,1.00730385e-05
68163,0,0.002249028
68164,0,0.15223137
68165,1,0.52287227
68166,1,0.65842533
68167,1,0.635039
68168,1,0.7073939
68169,0,0.043834973
68170,0,0.14504832
68171,1,0.91001374
68172,0,0.24677546
68173,1,0.67440796
68174,0,0.15506008
68175,0,0.36268798
68176,0,0.0017505527
68177,1,0.70794725
68178,0,0.051335033
68179,0,0.1582222
68180,0,0.49316508
68181,0,0.05357031
68182,0,0.14675322
68183,0,0.0025411327
68184,1,0.77968156
68185,1,0.9374706
68186,1,0.5184585
68187,0,0.14264975
68188,1,0.52867377
68189,0,0.007917274
68190,0,0.45880175
68191,1,0.5895381
68192,1,0.75892663
68193,1,0.8419053
68194,0,0.429929
68195,1,0.7722944
68196,0,0.042322215
68197,1,0.6657133
68198,0,0.4600512
68199,0,0.20379141
68200,0,0.43274215
68201,1,0.5025049
68202,1,0.9378008
68203,0,0.1450587
68204,1,0.57497936
68205,0,0.20759952
68206,0,0.12272123
68207,0,0.09808776
68208,0,0.20125887
68209,1,0.6887168
68210,0,0.27901793
68211,1,0.58922297
68212,1,0.5317088
68213,0,0.22601901
68214,0,0.275252
68215,1,0.83737934
68216,0,0.47184008
68217,0,0.3020902
68218,1,0.81977683
68219,1,0.85070103
68220,1,0.7459662
68221,0,0.37425378
68222,1,0.92601836
68223,0,0.00017780633
68224,0,0.13438982
68225,0,0.41257188
68226,1,0.77733684
68227,1,0.9319613
68228,1,0.5623976
68229,0,0.19073988
68230,1,0.57707
68231,0,0.1308497
68232,0,0.0613906
68233,0,0.4334613
68234,1,0.6486119
68235,0,0.0556717
68236,1,0.57996154
68237,0,0.082857616
68238,0,0.024606185
68239,0,0.04503511
68240,1,0.8657835
68241,1,0.7775831
68242,0,0.06734978
68243,0,0.49079764
68244,1,0.8897874
68245,1,0.52053225
68246,1,0.84905213
68247,0,0.30558935
68248,0,0.05397865
68249,1,0.93420684
68250,1,0.80671716
68251,0,0.011755265
68252,0,0.22556573
68253,0,0.0024978933
68254,0,0.21763116
68255,1,0.8843022
68256,0,0.018363217
68257,1,0.9613154
68258,0,0.07448609
68259,0,0.003310907
68260,0,0.059848092
68261,0,0.49696627
68262,1,0.6838791
68263,0,0.34803343
68264,0,0.0076416708
68265,1,0.58717734
68266,0,0.010450081
68267,0,0.3715908
68268,1,0.91821104
68269,1,0.74481344
68270,1,0.79492784
68271,0,0.08248027
68272,1,0.75975734
68273,1,0.97462064
68274,1,0.697131
68275,0,0.16940953
68276,0,0.19412237
68277,0,0.040598582
68278,0,0.086810395
68279,1,0.81274605
68280,0,0.45098945
68281,0,0.03179629
68282,0,0.13621242
68283,1,0.77444
68284,1,0.79497164
68285,1,0.8061905
68286,0,0.07580629
68287,0,0.0015554138
68288,0,0.104300424
68289,0,0.14313439
68290,0,0.10289526
68291,0,0.19290896
68292,0,0.20609002
68293,1,0.5770582
68294,0,0.087494455
68295,0,0.0018784853
68296,0,0.022502877
68297,0,0.15902457
68298,1,0.87189233
68299,0,0.070782356
68300,1,0.7205132
68301,1,0.8136846
68302,1,0.9135321
68303,1,0.6561596
68304,1,0.9371256
68305,0,0.12225919
68306,1,0.9262755
68307,1,0.53995264
68308,0,0.2641424
68309,0,0.14638285
68310,0,0.26322946
68311,1,0.84068215
68312,0,2.7881048e-05
68313,0,0.27386644
68314,1,0.5369205
68315,0,0.029530501
68316,0,0.053769115
68317,0,0.0002024668
68318,1,0.8424928
68319,0,0.44561803
68320,0,0.09731493
68321,0,0.14086096
68322,0,0.022357102
68323,0,0.26390406
68324,0,0.21996938
68325,1,0.8130089
68326,0,0.3598147
68327,1,0.8457312
68328,0,0.2896253
68329,0,0.024509484
68330,0,0.05577133
68331,1,0.7052693
68332,0,0.05720593
68333,1,0.810818
68334,0,0.23733525
68335,0,0.010216656
68336,0,0.088989615
68337,1,0.59597564
68338,1,0.5556879
68339,0,0.13151628
68340,0,0.10936704
68341,1,0.7071354
68342,0,0.10838814
68343,0,0.33209887
68344,1,0.9207767
68345,0,0.027579647
68346,1,0.722803
68347,1,0.8420491
68348,1,0.554656
68349,0,0.21800359
68350,0,0.13596685
68351,0,0.092038244
68352,1,0.7847158
68353,0,0.029344905
68354,1,0.7991475
68355,1,0.5192958
68356,0,0.28620812
68357,0,0.078394555
68358,0,0.4177332
68359,1,0.87525517
68360,1,0.66015387
68361,0,0.34801346
68362,1,0.60348046
68363,0,0.18753622
68364,0,0.15419945
68365,0,0.034440584
68366,1,0.82403046
68367,1,0.69753927
68368,0,0.09867695
68369,1,0.9726952
68370,0,0.25369313
68371,0,0.14231254
68372,0,0.08606476
68373,0,0.115123846
68374,0,0.13847016
68375,1,0.55697376
68376,1,0.5415027
68377,1,0.7746883
68378,0,0.16983736
68379,1,0.5421626
68380,1,0.8789009
68381,1,0.92381567
68382,0,0.22423142
68383,0,0.016702307
68384,1,0.80603987
68385,1,0.6177763
68386,0,0.23525184
68387,0,0.0024178894
68388,0,0.07872088
68389,0,0.2000799
68390,0,0.01531419
68391,0,0.07413849
68392,1,0.76556706
68393,1,0.67610437
68394,1,0.83404
68395,1,0.84601986
68396,1,0.77305645
68397,0,0.090937145
68398,0,0.3949176
68399,1,0.6244707
68400,0,0.34149474
68401,0,0.053138856
68402,1,0.7887819
68403,1,0.5453087
68404,1,0.8096325
68405,1,0.67016816
68406,1,0.90265906
68407,0,0.42462015
68408,1,0.5327281
68409,0,0.031762924
68410,0,0.13891058
68411,0,0.023285124
68412,1,0.5190567
68413,0,0.08057293
68414,1,0.7050607
68415,1,0.93157727
68416,0,0.13770542
68417,1,0.8478411
68418,1,0.9348368
68419,1,0.62780553
68420,1,0.96457034
68421,0,0.47059095
68422,0,0.121690296
68423,0,0.03630453
68424,0,0.4811151
68425,0,0.03660208
68426,0,0.18058492
68427,0,0.247802
68428,0,0.002138414
68429,0,0.41465172
68430,0,0.40852433
68431,0,0.029320022
68432,0,0.46895906
68433,1,0.8203486
68434,1,0.85602725
68435,0,0.10442918
68436,0,0.05246319
68437,1,0.67085093
68438,0,0.33934876
68439,1,0.88550735
68440,1,0.84064215
68441,0,0.059985414
68442,0,0.10515761
68443,1,0.7359847
68444,0,0.22496876
68445,0,0.08930348
68446,0,0.12233768
68447,1,0.74304926
68448,0,0.21753879
68449,0,0.25923327
68450,1,0.77596605
68451,1,0.5304319
68452,0,4.6159957e-06
68453,0,0.09741474
68454,0,0.14199282
68455,1,0.8530517
68456,1,0.93339086
68457,1,0.7763537
68458,0,0.10012069
68459,1,0.729206
68460,1,0.7769296
68461,0,0.07955109
68462,0,0.111902386
68463,0,0.2838989
68464,0,0.039282892
68465,0,0.12968037
68466,1,0.9293173
68467,0,0.09711929
68468,1,0.9321138
68469,1,0.8413539
68470,0,0.085202605
68471,0,0.19715057
68472,0,0.19647543
68473,0,0.4572244
68474,0,0.20988314
68475,1,0.54203075
68476,1,0.8831697
68477,1,0.9309902
68478,0,0.27570382
68479,0,0.12748
68480,1,0.5584662
68481,1,0.8169226
68482,0,0.20893137
68483,1,0.9437652
68484,0,0.36894977
68485,0,0.44619542
68486,0,0.34136033
68487,0,0.33245528
68488,0,0.15170923
68489,1,0.6455307
68490,0,0.29391187
68491,1,0.77727807
68492,0,0.016490743
68493,0,0.14114514
68494,1,0.6768009
68495,1,0.8701636
68496,0,0.05521069
68497,0,0.01712175
68498,0,0.10811013
68499,0,9.084886e-14
68500,0,0.26418853
68501,0,0.12319457
68502,0,0.005037265
68503,1,0.65479904
68504,1,0.6250955
68505,0,0.29020956
68506,0,0.27492875
68507,1,0.9027138
68508,0,0.28319228
68509,1,0.5739058
68510,1,0.8489133
68511,0,0.00620669
68512,1,0.83308387
68513,0,0.14928405
68514,0,0.0957098
68515,0,0.066212185
68516,1,0.6338665
68517,0,0.022938667
